name,111_5e5,111_1e7,231_5e5,231_1e7,296_5e5,296_1e7
17155N2_2.0_0.5,15.67881353,29.30340356,2.198614264,13.75787468,0.929121841,9.232743739
17156N2_2.0_1.0,7.391126083,7.900159673,3.984971008,6.085493085,2.208423506,4.850165276
17156N2_2.0_0.5,9.889556305,11.54328581,2.858101349,7.433762341,1.092187296,5.287591645
17160N3_2.0_1.0,37.47581176,54.43485665,6.075843609,29.4703757,2.499581073,20.50884504
17160N3_2.0_0.5,29.31312538,75.70009605,3.133397151,31.49558864,1.542610491,21.05675809
17161N3_2.0_1.0,25.14587219,28.3283434,11.04753977,20.18825037,5.628247763,16.04562934
17161N3_2.0_0.5,32.49633885,43.09075762,5.608182673,24.38329629,2.243883485,17.05795542
17162N3_2.0_1.0,37.57658294,55.09091981,6.085564073,29.61461839,2.519170115,20.67304653
17162N3_2.0_0.5,29.43023084,76.6737715,3.495255082,32.05678593,1.649770725,21.59647652
17163N3_2.0_1.0,25.35443825,28.53316374,11.01245742,20.27218116,5.640929322,16.11422412
17163N3_2.0_0.5,31.56093081,43.20842017,5.832023291,23.9706179,2.475154126,16.8203189
17170N2_2.0_1.0,8.121635155,8.328572039,6.258809856,7.483601248,4.895458982,6.609362266
17170N2_2.0_0.5,13.83746788,15.26190481,6.658285266,10.91216387,3.560399058,8.762457978
17180N2_2.0_1.0,14.19941857,15.31432183,8.137133968,11.94500862,5.361841607,9.982444512
17180N2_2.0_0.5,18.99313085,23.17730421,5.964691602,14.63115636,2.878488612,10.95561068
17190N2_2.0_1.0,10.56521255,10.76531076,8.015493747,9.606467792,6.189029411,8.480786041
17190N2_2.0_0.5,16.92444686,18.78192203,7.785303261,13.56820224,4.075253844,10.81624922
17191N2_2.0_1.0,9.262346429,9.424397643,8.305887738,9.265656065,7.095347097,8.497962782
17191N2_2.0_0.5,16.13480367,17.24175676,9.753599421,13.57938767,6.171676768,11.46801139
17210N2_2.0_1.0,10.76021694,11.12418307,8.258006673,9.919695816,6.388169924,8.766606322
17210N2_2.0_0.5,15.70022936,17.78751978,6.883241768,12.46752373,3.343734679,9.870949629
17220N2_2.0_1.0,16.98778286,20.27388421,5.74282655,13.27261983,2.784813651,10.07394406
17220N2_2.0_0.5,18.02769664,27.80788803,3.15412357,14.40859423,1.279173742,9.912500526
17230N2_2.0_1.0,5.466600618,5.57104407,4.915551835,5.480780752,4.125663142,4.996209153
17230N2_2.0_0.5,9.462165856,10.01218416,5.888455932,8.086247417,3.888978791,6.74497178
17240N3_2.0_1.0,19.23221366,23.65171344,6.735323306,15.30192079,3.545233284,11.67946239
17240N3_2.0_0.5,20.14301366,33.42444963,3.753287048,16.91692503,1.580033706,11.78328481
18023N3_2.0_1.0,9.21366067,9.686459549,6.986499752,8.376676843,5.602644079,7.405737567
18023N3_2.0_0.5,15.34366173,17.09779184,7.346563885,12.33842005,3.941234166,9.84600167
18030N2_2.0_1.0,5.464831704,5.559149467,5.201986414,5.654541138,4.546752529,5.284832268
18030N2_2.0_0.5,9.454445152,9.730137065,6.702715664,8.479515628,4.866932078,7.240021758
18031N2_2.0_1.0,9.222564333,9.47325776,7.440198773,8.751071011,6.003214282,7.754417737
18031N2_2.0_0.5,14.6619238,16.29533811,7.621721548,12.12370019,4.468752687,9.827810993
18032N2_2.0_1.0,6.419073615,6.455367302,5.657477989,6.316089702,4.783027476,5.753279276
18032N2_2.0_0.5,11.81079394,12.66123335,7.253932284,10.00426513,4.729952377,8.394036559
18033N2_2.0_1.0,9.227786036,9.420652534,7.436479794,8.691301959,5.960238126,7.758535907
18033N2_2.0_0.5,15.15956549,16.57234086,7.771446742,12.46658786,4.365281407,10.08947902
18040N3_2.0_1.0,8.964867558,9.199278719,7.178989617,8.561651639,5.612120895,7.589287226
18040N3_2.0_0.5,13.63801803,15.15066065,6.537060584,11.08571614,3.256257654,8.802383858
18041N3_2.0_1.0,4.472071482,4.5965058,2.445140515,3.799825963,1.735830449,2.923945663
18041N3_2.0_0.5,4.542717969,5.84186155,1.844478877,3.606650975,0.775728023,2.722801012
18070N2_2.0_1.0,11.5976398,15.0731075,4.095407628,9.398900901,2.318769277,7.037715228
18070N2_2.0_0.5,11.21943212,19.34447662,2.547248572,9.722563381,1.095725625,6.797799659
18080N2_2.0_1.0,19.13174561,21.17965198,9.624554094,15.67388201,5.271641023,12.80550439
18080N2_2.0_0.5,23.83899988,30.69186856,5.165670061,18.20974065,2.046548744,12.99711228
18083N2_2.0_1.0,18.11442436,20.94687627,6.27925634,14.1521535,2.764930739,10.84099582
18083N2_2.0_0.5,19.1238158,28.02497794,2.967561655,14.6141933,1.184950724,10.00023798
18090N2_2.0_1.0,21.43794747,31.44175042,5.703353562,17.9519231,2.428085509,13.03305357
18090N2_2.0_0.5,18.91732607,40.10562951,3.104458303,18.3595883,1.331886387,12.6904962
18100N2_2.0_1.0,22.20775547,26.62938781,8.144574466,17.75874419,4.124300198,13.63633431
18100N2_2.0_0.5,24.59412214,39.03696021,4.52107823,20.33774313,1.827507335,14.20778267
18101N2_2.0_1.0,18.95609549,20.97683406,9.825025244,15.57781784,5.765559225,12.75086565
18101N2_2.0_0.5,23.91590018,31.32753744,5.397141931,18.34229035,2.296346528,13.17708333
18110N2_2.0_1.0,14.11477974,14.64597935,9.510952616,12.19723864,6.800653968,10.58920876
18110N2_2.0_0.5,19.91638067,23.36723288,7.167166855,15.62632097,3.523612126,11.99765459
18111N2_2.0_1.0,16.27882002,18.03391805,8.015642485,13.28590793,4.59220129,10.80771294
18111N2_2.0_0.5,20.08073269,25.79126167,4.799117516,15.39256514,2.085109765,11.03554353
18112N2_2.0_1.0,15.83070612,17.25029499,8.35448844,13.05198426,4.900125084,10.70756088
18112N2_2.0_0.5,19.90672498,24.90852631,5.073065837,15.16365032,2.255862689,11.09262108
18121N3_2.0_0.5,3.618813042,3.750136775,3.172784413,3.64809336,2.639405295,3.27520261
18122N3_2.0_1.0,2.065537726,2.145510427,2.174033433,2.22586644,2.090210816,2.24566921
18122N3_2.0_0.5,4.703629415,4.804366021,4.209845152,4.690607506,3.574431233,4.327786541
18130N3_2.0_1.0,5.918120727,6.004543795,5.712386582,6.117801604,4.875488379,5.748928759
18130N3_2.0_0.5,10.32197482,10.66214932,7.136357097,9.126224461,5.147691686,7.845335681
18133N3_2.0_1.0,8.160949584,8.297905557,7.035136354,7.974594105,5.899546615,7.213898286
18133N3_2.0_0.5,14.43150639,15.47191119,8.53569868,12.1060291,5.335419117,10.05972757
18134N3_2.0_1.0,12.30300371,12.59260139,8.598121326,10.78064521,6.23573323,9.331707762
18134N3_2.0_0.5,18.56347465,20.94727315,7.195438982,14.55099177,3.301187265,11.27662292
18140N2_2.0_1.0,16.87758274,17.90838351,10.55207957,14.34044655,6.852041329,12.21910851
18140N2_2.0_0.5,23.31669397,27.59709134,6.893029903,17.94632796,2.881051256,13.42114496
18141N2_2.0_1.0,14.65504422,15.32504834,9.784929226,12.65744438,6.841835594,10.90506847
18141N2_2.0_0.5,21.02116093,24.55089852,7.19205395,16.37288721,3.258601415,12.54741161
18142N3_2.0_1.0,36.24823679,49.32718368,8.421238432,28.84658026,3.46170524,20.92418226
18142N3_2.0_0.5,33.48703909,71.02734758,3.902732523,31.84393685,1.791273422,21.48390423
18143N3_2.0_1.0,35.70007833,64.66398181,5.149886895,31.6067947,2.184967132,21.73236985
18143N3_2.0_0.5,26.78497623,88.82157201,3.216340932,35.24736769,1.70343628,24.04549396
18161N2_2.0_1.0,15.66242964,17.02512871,8.316763393,12.89426673,4.847097664,10.59815404
18161N2_2.0_0.5,19.11013106,23.94455451,4.722292503,14.48074055,1.952748654,10.5024144
19000N3_2.0_1.0,36.34421589,53.61215343,4.941173899,28.17357403,2.040838871,19.30942361
19000N3_2.0_0.5,27.53702128,73.30047099,2.88608456,29.83096756,1.454347973,19.91921232
19003N3_2.0_1.0,27.67229026,30.87870787,13.18219854,22.37012973,6.77703173,18.07416357
19003N3_2.0_0.5,35.83999335,46.90630957,6.452269868,26.92788601,2.579843213,18.95599832
19010N2_2.0_1.0,7.192065855,7.312731828,6.171905002,7.022948462,5.040078562,6.337944855
19010N2_2.0_0.5,12.04063735,12.96820074,6.723378731,9.90625699,4.051334788,8.146222358
19041N2_2.0_1.0,19.23367668,23.1071852,7.475118539,15.50817545,4.145007196,12.04568526
19041N2_2.0_0.5,19.32290074,31.07594851,4.231193254,16.20288811,1.921774994,11.53595209
19050N2_2.0_1.0,22.83795794,30.0608766,7.245815557,18.41280938,3.710593115,13.86526504
19050N2_2.0_0.5,22.2862742,41.20115324,4.059364737,20.06541729,1.796066638,13.94597048
19051N2_2.0_1.0,21.7965553,29.15188336,6.623344074,17.68593411,3.342405904,13.1894166
19051N2_2.0_0.5,20.69034587,38.92930873,3.14615061,18.47593944,1.324675294,12.6188847
19060N2_2.0_1.0,12.04647752,12.47031164,8.355524184,10.57604872,6.023471463,9.171921855
19060N2_2.0_0.5,17.96462021,20.58081622,6.683063102,14.08699405,3.068245483,10.86190567
19061N2_2.0_1.0,12.52686513,13.03778289,8.375145622,10.88121902,5.912715988,9.366647577
19061N2_2.0_0.5,18.35917511,21.45100307,6.460779768,14.31332088,3.142006202,11.01902627
19070N2_2.0_1.0,21.02916295,25.32344867,8.231797192,17.01775704,4.376326011,13.22936358
19070N2_2.0_0.5,21.95978914,35.01890766,4.546237461,18.4535414,1.928996644,13.01908431
19090N2_2.0_1.0,19.69504252,22.61143597,8.775247877,15.96676649,5.116247419,12.77165436
19090N2_2.0_0.5,22.36533501,32.20688789,5.17062123,17.99769357,2.180999911,12.89741637
19110N2_2.0_1.0,21.44752673,25.78813602,8.470433451,17.33765632,4.417071632,13.50562791
19110N2_2.0_0.5,23.11113152,36.30765291,4.527474086,19.086103,1.907953622,13.40465204
19130N2_2.0_1.0,15.04018712,16.04073926,9.23043541,12.79124131,6.156789732,10.88082174
19130N2_2.0_0.5,20.0995475,24.34819723,6.390137163,15.67594551,2.990157903,11.85021731
19180N2_2.0_1.0,18.9599646,20.65854685,10.32008092,15.76934676,6.422185467,13.04569082
19180N2_2.0_0.5,25.13066257,31.68341217,6.720372804,19.53493197,2.966129745,14.35469325
19181N2_2.0_1.0,17.30289329,18.94524688,9.260038551,14.30175586,5.816578694,11.82561459
19181N2_2.0_0.5,22.87428696,29.53820009,6.115043163,17.85768894,2.699708,13.09088666
19182N2_2.0_1.0,24.1360557,27.7713018,9.02494546,19.10582599,4.570938685,14.82387784
19182N2_2.0_0.5,23.6918385,39.04141555,5.023382566,20.44352378,2.107577396,14.41765953
19190N2_2.0_1.0,13.38433121,15.11194583,5.973413879,10.64830913,2.92353246,8.34249656
19190N2_2.0_0.5,16.40503448,20.90660674,3.462683457,12.20574761,1.335039038,8.459353877
19200N2_2.0_1.0,9.419135396,10.21614459,6.159365351,7.975335011,4.566429113,6.776155062
19200N2_2.0_0.5,14.76599954,16.81253863,6.439347218,11.80858933,3.073350584,9.178632843
19210N2_2.0_1.0,22.20146346,27.80034922,7.924159977,18.03745705,3.943790872,13.77647836
19210N2_2.0_0.5,22.06620291,37.97116916,4.103958563,19.16670449,1.663707204,13.3466339
19212N2_2.0_1.0,21.60621014,27.19622065,7.534953076,17.43171925,3.722999162,13.2221127
19212N2_2.0_0.5,21.18244098,36.70476653,3.898488273,18.3523201,1.618269812,12.77125544
19214N2_2.0_1.0,21.04029261,26.68481282,7.10093652,16.87906862,3.436070605,12.7956213
19214N2_2.0_0.5,20.55217647,35.79484661,3.348762517,17.7716273,1.332331391,12.23938329
19220N2_2.0_1.0,19.64643217,21.53768892,10.37184269,16.30508689,6.739895751,13.47425597
19220N2_2.0_0.5,25.58848965,33.19276793,6.956002225,20.09349013,3.38039623,14.78266858
19230N2_2.0_1.0,16.71974258,18.43545549,8.873880472,13.89922162,5.656982005,11.44121449
19230N2_2.0_0.5,20.37466029,26.8403684,5.915907134,16.27347978,2.750181205,11.97777999
19240N3_2.0_0.5,5.151348108,5.459911665,3.49975856,4.677934176,2.458989998,3.911769293
19241N3_2.0_0.5,4.024618704,4.207735616,3.082001532,3.656078543,2.358515631,3.271963317
19242N3_2.0_0.5,4.899757549,5.010070135,3.277618372,4.298249358,2.517293049,3.573089402
19260N2_2.0_1.0,6.953131026,7.106075763,6.042939706,6.759369915,4.978493138,6.191036138
19260N2_2.0_0.5,11.98564354,13.06923174,6.670549965,9.788723764,3.906865836,8.077212355
19270N2_2.0_1.0,12.16337707,12.45501967,8.46609438,10.67324287,6.104968782,9.253269174
19270N2_2.0_0.5,17.12898767,19.36874408,6.602840713,13.33527448,3.103999,10.32047602
19280N2_2.0_1.0,16.15888315,18.60998858,6.965509421,12.93783712,3.837472491,10.18508891
19280N2_2.0_0.5,18.49915398,26.43256981,4.37814191,14.80069823,1.889444511,10.51527702
19281N2_2.0_1.0,17.25405204,19.46799509,8.174838151,14.0175293,4.662974801,11.29666439
19281N2_2.0_0.5,19.88066526,27.8975903,4.763048569,15.79154109,2.123894855,11.36247655
19282N2_2.0_1.0,18.77968371,21.94489997,7.908925048,15.17135817,4.321814635,11.93928347
19282N2_2.0_0.5,20.52415332,30.54202983,4.628612887,16.71562466,2.03103508,11.89851995
19283N2_2.0_1.0,18.56233106,21.76379555,7.818863833,15.12146002,4.153436644,11.87232129
19283N2_2.0_0.5,19.95621739,29.65914884,4.260172941,16.17551528,1.914315041,11.45577803
19290N2_2.0_1.0,8.746106271,8.989243159,7.023259197,8.212763504,5.584606985,7.333747429
19290N2_2.0_0.5,14.00043623,15.44984926,6.994631152,11.43619158,4.111435754,9.241647726
19291N2_2.0_1.0,5.312635466,5.339620586,4.600938315,5.208273391,3.864745259,4.702793193
19291N2_2.0_0.5,9.876762485,10.56002283,5.950818467,8.314192092,3.796975536,6.925411492
19292N2_2.0_1.0,7.359134373,7.484657936,6.022002043,6.903012839,4.954831478,6.225398602
19292N2_2.0_0.5,12.18397504,13.29268287,6.830748784,10.21030027,4.180038424,8.408680893
19310N2_2.0_1.0,12.23715164,12.48108336,9.055403829,10.97385624,6.925859913,9.665646609
19310N2_2.0_0.5,18.83540007,21.17219274,8.01742436,15.07134766,4.139170665,11.87536289
19311N2_2.0_1.0,19.91242607,22.99917133,7.16566211,15.56175758,3.193781392,11.95790984
19311N2_2.0_0.5,21.21673805,31.53107819,3.913915883,16.69254547,1.562430922,11.637932
19330N2_2.0_1.0,16.95179869,19.4464625,7.709116806,13.87010272,4.566483223,11.06769109
19330N2_2.0_0.5,19.08034944,28.02554395,5.22261023,15.74934863,2.513227285,11.45792724
19340N2_2.0_1.0,12.23154552,12.86455587,7.268559383,10.07562436,4.72054295,8.357646102
19340N2_2.0_0.5,18.17936093,21.28848291,5.876779405,13.7801377,2.466917498,10.31161321
19341N2_2.0_1.0,8.771775176,8.864366119,7.213890674,8.368503699,5.755124483,7.445064605
19341N2_2.0_0.5,15.11132749,16.37285938,7.738421705,12.09544226,4.269070757,9.797685931
19350N2_2.0_1.0,7.766906432,7.878146494,6.532433414,7.495753863,5.388491875,6.765325786
19350N2_2.0_0.5,12.96552416,14.12572598,7.182891062,10.70274056,4.114984378,8.842104812
19351N2_2.0_1.0,10.55376741,11.13534311,7.002719252,9.140891804,5.01177051,7.87994693
19351N2_2.0_0.5,15.69705011,18.38798192,5.943416759,12.42748529,2.964608377,9.549530622
19352N2_2.0_1.0,13.29250803,14.26613509,8.436748148,11.428021,5.882204331,9.787807231
19352N2_2.0_0.5,18.56799144,22.10908807,6.638297035,14.5894251,3.358181741,11.09191422
19353N2_2.0_1.0,11.19740619,11.4795989,8.412663663,10.17548784,6.437642749,8.925005967
19353N2_2.0_0.5,16.82802461,18.8128591,7.157985892,13.38606207,3.582047987,10.48188969
19360N2_2.0_1.0,18.30235446,19.97571573,10.1577435,15.26865507,6.450733756,12.67603304
19360N2_2.0_0.5,25.40972102,31.71100503,6.750174185,19.59051886,3.06264663,14.44059433
19361N2_2.0_1.0,22.68814294,30.24479474,7.095287925,18.47116801,3.57938134,13.85588009
19361N2_2.0_0.5,22.17719193,41.28268041,4.188709281,20.08393277,1.813902428,14.00100005
19362N2_2.0_1.0,22.62596532,33.69572792,6.13849739,18.96267147,3.109759503,13.92004645
19362N2_2.0_0.5,20.52847607,44.18571455,3.573293873,20.24299439,1.607380999,14.04041181
19363N2_2.0_1.0,20.32780254,30.50082069,5.570838278,17.12394479,2.840598512,12.56467786
19363N2_2.0_0.5,18.95563334,40.05845206,3.511280279,18.59077994,1.450773439,12.90212174
19364N2_2.0_1.0,19.42433052,28.41240966,5.612357511,16.20228534,2.933586546,11.87719322
19364N2_2.0_0.5,17.68275298,36.85922687,3.237743408,17.04810073,1.403411264,11.88336395
19365N2_2.0_1.0,18.74527951,28.60486819,5.188837944,15.89450052,2.505130194,11.53014798
19365N2_2.0_0.5,17.56149722,37.06306362,3.133209395,17.02071168,1.334190309,11.74568403
19366N2_2.0_1.0,21.49870215,32.39798418,5.697716554,18.17843545,2.853960212,13.27303212
19366N2_2.0_0.5,19.72403798,42.34371748,3.301651983,19.37264695,1.406486821,13.37505628
19370N2_2.0_1.0,5.336328464,5.46664727,4.148769487,4.98959742,3.307131314,4.378504106
19370N2_2.0_0.5,10.30423086,11.34891268,5.355576427,8.398262733,3.04602187,6.743308819
19380N2_2.0_1.0,12.19120519,12.48775629,8.912245512,10.87571889,6.75942684,9.578322819
19380N2_2.0_0.5,18.26956887,20.55148048,7.63416712,14.50548013,3.820901196,11.43615427
19390N2_2.0_1.0,10.59206834,11.01025366,6.926050593,9.159159964,4.633380149,7.753768501
19390N2_2.0_0.5,16.37391174,19.06465344,5.565055542,12.51156267,2.452126541,9.34652379
19401N3_2.0_1.0,23.51231254,25.26108246,13.57969826,19.71865496,8.182246164,16.40782889
19401N3_2.0_0.5,33.05464823,39.89370907,8.10652318,24.96640606,3.222707503,18.23656173
19410N2_2.0_1.0,14.7311345,16.06073196,8.268308215,12.44780595,5.663366785,10.37128215
19410N2_2.0_0.5,19.15840541,24.83716565,6.371579189,15.43625266,3.230325704,11.63441652
19411N2_2.0_1.0,18.13817459,23.04768446,6.162672937,14.57718608,3.086843088,11.04647044
19411N2_2.0_0.5,17.96618933,31.32476226,3.256348164,15.6527782,1.343898432,10.87798769
19412N2_2.0_1.0,18.16232447,25.09661274,5.314498464,14.88011792,2.598916431,10.99734196
19412N2_2.0_0.5,16.96370287,32.67088674,3.090104277,15.487276,1.380225088,10.72393163
19413N2_2.0_1.0,22.08905937,27.91030888,7.557955229,17.80571626,4.035518377,13.51163204
19413N2_2.0_0.5,22.29438736,38.78896093,4.367675232,19.48114922,1.837909118,13.71020978
19420N3_2.0_1.0,33.29780675,43.31226823,7.030829761,25.48984968,2.858011651,18.3150966
19420N3_2.0_0.5,29.87236083,60.92639495,3.73014663,27.4523081,1.674153181,18.45985919
19421N3_2.0_1.0,35.18351823,54.85201157,6.065188586,28.90554867,2.531336993,20.22850648
19421N3_2.0_0.5,28.52527112,76.18012619,3.342617978,31.72267549,1.608297886,21.37562075
19430N2_2.0_1.0,13.04307333,13.45674757,9.20523773,11.42931117,6.783104731,10.03774023
19430N2_2.0_0.5,19.02887479,21.84902509,7.278563,15.07171631,3.602091375,11.65953253
19450N2_2.0_1.0,22.41125541,32.40214212,7.071626874,18.95888383,3.497392637,14.10945423
19450N2_2.0_0.5,21.52771426,45.00633865,3.929115619,20.97115146,1.766278252,14.56948977
19451N2_2.0_1.0,19.46726486,23.5517287,8.003350867,15.83073302,4.776553598,12.45647367
19451N2_2.0_0.5,20.90695198,34.42573914,4.998266481,18.18884416,2.269244032,13.01035071
19452N2_2.0_1.0,19.53427729,25.15222172,7.545083165,16.01253398,4.363638029,12.34602486
19452N2_2.0_0.5,19.8269488,35.28748048,4.41498403,17.7492262,1.991775918,12.58593936
19453N2_2.0_1.0,20.34462287,27.5605748,7.511730935,17.04998788,4.260661637,13.02909432
19453N2_2.0_0.5,20.29684824,38.37362948,4.35138794,18.88111696,1.968448637,13.37049257
19454N2_2.0_1.0,19.66620384,26.81865813,7.176958998,16.47463875,3.929179048,12.53791104
19454N2_2.0_0.5,18.79241987,36.58182871,4.209439668,17.91200644,1.845248518,12.60522585
19455N2_2.0_1.0,24.55755365,37.7616802,6.538704403,20.95069944,2.950854162,15.22890963
19455N2_2.0_0.5,23.28485144,51.1527771,3.517609398,23.18389347,1.535989776,15.97570412
19456N2_2.0_1.0,19.01710468,22.36370025,8.220195681,15.50011194,5.047613213,12.31331376
19456N2_2.0_0.5,21.70202771,33.66330428,5.359347249,18.39662273,2.384716357,13.29609099
19460N2_2.0_1.0,10.58828265,10.99501178,6.708448087,8.811385019,4.736151908,7.458844157
19460N2_2.0_0.5,14.27503428,16.91386364,5.496351546,11.00203044,2.503053409,8.462787393
19462N2_2.0_1.0,14.65419589,15.92225485,7.660418326,11.72194123,4.540066344,9.518785004
19462N2_2.0_0.5,18.44009426,23.12121225,4.686186704,13.81292117,2.014462336,10.0048264
19470N2_2.0_1.0,13.86502343,14.83764376,8.492530937,11.76734931,5.653577577,9.983733971
19470N2_2.0_0.5,20.00030782,24.24802404,6.339700244,15.60591935,3.077223165,11.72881793
19480N2_2.0_1.0,19.04669618,26.77825558,5.074620264,15.36836991,2.252102608,11.11875744
19480N2_2.0_0.5,17.84576691,35.1337395,2.852116921,16.15561908,1.223004592,11.07330519
19482N2_2.0_1.0,14.06208788,23.38787309,3.177942447,11.80491107,1.593012563,8.147051201
19482N2_2.0_0.5,12.865182,28.27607173,2.070776447,12.13543155,0.874933053,8.168501287
19490N2_2.0_1.0,5.883682564,5.947879286,5.537344599,6.028876423,4.821212778,5.595789051
19490N2_2.0_0.5,10.33393987,10.64638218,6.85173473,8.891226884,4.750970881,7.599886871
19491N2_2.0_1.0,8.032845748,8.04763597,7.192074381,8.059111703,6.151968891,7.334776047
19491N2_2.0_0.5,13.72191677,14.2561291,8.641050872,11.56447414,5.735115845,9.804739624
19500N2_2.0_1.0,20.95203436,31.33228549,5.838699996,17.68497931,3.098939927,12.93605276
19500N2_2.0_0.5,19.32828686,41.00419629,3.565571184,18.94460388,1.506224372,13.09181844
19510N2_2.0_1.0,23.8972268,27.1816641,9.969517096,19.14913759,5.397082097,15.17123852
19510N2_2.0_0.5,24.83556618,38.50621789,5.701570026,20.52881943,2.762944106,14.57717384
19511N2_2.0_1.0,16.06471195,17.10377776,9.870121447,13.63760864,6.672905762,11.58737569
19511N2_2.0_0.5,22.21764046,26.75482633,6.850345878,17.25871867,3.048482975,12.96640827
19520N2_2.0_1.0,19.6706376,24.55490696,6.798662305,15.65711622,3.350508373,11.84303049
19520N2_2.0_0.5,20.27062073,33.41926532,3.720027951,16.94395197,1.489817243,11.83784032
19521N2_2.0_1.0,18.28855395,22.91724923,6.506268179,14.7357291,3.229537017,11.17380935
19521N2_2.0_0.5,18.42472355,30.84429085,3.307884693,15.45727873,1.360838216,10.69665927
19522N2_2.0_1.0,16.51028151,20.18842255,5.877794081,13.13346691,2.885543308,10.02311224
19522N2_2.0_0.5,17.26458961,27.25401415,3.196634512,14.00791114,1.255384802,9.639548702
19530N2_2.0_1.0,20.05036647,22.33219596,9.653656044,16.30456003,5.698304931,13.20936096
19530N2_2.0_0.5,25.44726631,33.66613089,5.714677464,19.62754493,2.515721953,14.07786413
19531N2_2.0_1.0,19.58653624,22.20404999,9.165685261,15.87287288,5.638897491,12.80475937
19531N2_2.0_0.5,22.94559702,34.29817445,6.013445907,19.21281544,2.827435702,13.89151965
19540N2_2.0_1.0,15.00187111,17.66725221,5.097990523,11.65517014,2.397356012,8.850671363
19540N2_2.0_0.5,15.41835058,24.09201356,3.517538794,12.76858432,1.583415799,8.994496835
19541N2_2.0_1.0,16.54053779,18.73225862,7.737866638,13.593599,4.586693109,10.88100628
19541N2_2.0_0.5,18.88114245,27.14419962,5.285736247,15.60933609,2.580816757,11.36000804
19550N2_2.0_1.0,17.31274828,19.67715935,7.223935862,13.89582188,3.862486416,10.94924496
19550N2_2.0_0.5,19.26918203,27.46895324,3.871385832,15.05651252,1.660037353,10.63126005
19560N2_2.0_1.0,17.79502176,22.69221676,6.011745655,14.30333157,3.212857523,10.80943019
19560N2_2.0_0.5,17.29374658,30.61700294,3.629858129,15.17114698,1.612996236,10.51872901
19570N2_2.0_1.0,12.12820515,12.27951528,8.908140841,10.86027877,6.821098113,9.595718905
19570N2_2.0_0.5,17.19239617,19.88631534,7.147806629,13.81881365,4.205190175,10.83970764
19571N2_2.0_1.0,19.27493586,21.89104644,7.633628371,15.36745887,3.774253364,12.02868092
19571N2_2.0_0.5,22.31247108,30.72131422,4.617565081,17.24264286,2.068487957,12.30722501
19572N2_2.0_1.0,11.13462889,11.36687615,8.244756391,9.992158072,6.27905017,8.820221751
19572N2_2.0_0.5,17.07705869,19.17280295,7.600283644,13.74311245,3.980531085,10.94689063
19573N2_2.0_1.0,16.82785675,18.61865906,7.851687284,13.60705617,4.208073061,10.92035676
19573N2_2.0_0.5,20.28256284,26.32850462,4.204069741,15.30138095,1.710484435,10.87195238
20000N2_2.0_1.0,14.17807557,14.71989665,9.612198088,12.35691699,6.861487816,10.73636889
20000N2_2.0_0.5,21.20884686,24.37175603,7.884297157,16.5703573,3.772264878,12.79445908
20010N2_2.0_1.0,18.6457549,21.76738203,8.250830435,15.11434452,4.940954875,12.03227902
20010N2_2.0_0.5,20.93395144,31.8360362,5.396948512,17.57956003,2.432465573,12.75203116
20040N2_2.0_1.0,17.61057397,19.49840513,8.277775371,14.23155561,4.450135264,11.36665415
20040N2_2.0_0.5,22.29474087,29.51422757,5.168640867,17.22581472,2.088628296,12.31134396
20050N2_2.0_1.0,20.78533893,30.34127115,5.219507298,17.10578217,2.594876866,12.3722025
20050N2_2.0_0.5,18.40810949,39.1522573,3.018037603,17.70628926,1.337139647,12.12834027
20051N2_2.0_1.0,20.61971357,29.86833234,5.231092736,16.86140302,2.625947574,12.23545323
20051N2_2.0_0.5,17.79145831,37.85872495,3.155910913,17.25131932,1.439530816,11.91570294
20052N2_2.0_1.0,20.43393841,29.60661331,5.22858762,16.76722114,2.683359684,12.18897596
20052N2_2.0_0.5,17.91830038,37.89208725,2.936326688,17.15532228,1.303583377,11.75056518
20070N2_2.0_1.0,18.89236716,20.04195021,11.72920818,16.02879954,7.764120357,13.66055419
20070N2_2.0_0.5,25.5266654,33.19238159,7.196795325,20.27263326,3.269859036,15.03185807
20090N2_2.0_1.0,9.160625512,9.323580193,7.530968686,8.713428178,6.14632276,7.844038985
20090N2_2.0_0.5,15.55059667,16.89760802,8.339256956,12.81289016,4.860011685,10.54734182
20091N2_2.0_1.0,9.919992849,10.21560547,7.695271715,9.128656127,6.015911633,8.107692745
20091N2_2.0_0.5,15.03396893,16.84034162,6.94168016,12.18496229,3.732534428,9.740430592
20110N3_2.0_1.0,25.92933577,89.34121208,3.424181019,35.27535843,1.749600949,24.09893458
20110N3_2.0_0.5,20.345357,115.20356,3.017905725,42.76579252,1.844476846,30.12564168
20120N2_2.0_1.0,4.668585141,4.693220149,4.21044131,4.668014299,3.627728638,4.266818557
20120N2_2.0_0.5,8.584165607,8.973239453,5.922511618,7.638990439,4.143562967,6.519022416
20121N3_2.0_1.0,4.508046477,4.679388028,4.345516291,4.763509838,3.853752277,4.415606133
20121N3_2.0_0.5,8.350580001,8.706338059,5.774635826,7.374155496,4.117108457,6.370151808
20130N2_2.0_1.0,18.69386025,22.42845816,6.6680077,14.82289265,3.495161949,11.34622232
20130N2_2.0_0.5,18.78073424,30.98559859,3.507443688,15.74683097,1.457729124,10.98848757
20140N2_2.0_1.0,5.86571738,5.928230232,5.241862335,5.850079327,4.427836739,5.347802039
20140N2_2.0_0.5,10.7350094,11.43256352,6.563670028,9.13797132,4.189219733,7.658328204
