,name,PLD,LCD,ASA,Density,VF,T,DC
6307,19540N2_2.0_0.5,19.39018,19.79548,929.309,0.778307,0.6364,231,0.916624814708867
6308,19540N2_2.0_0.5,19.39018,19.79548,929.309,0.778307,0.6364,296,0.7356560966530766
6309,19541N2_2.0_1.0,26.46849,26.72806,843.814,0.826191,0.653,111,0.21869276950171285
6310,19541N2_2.0_1.0,26.46849,26.72806,843.814,0.826191,0.653,231,0.5821642382301963
6311,19541N2_2.0_1.0,26.46849,26.72806,843.814,0.826191,0.653,296,0.6254942603387648
6312,19541N2_2.0_0.5,26.06953,26.74044,1017.19,0.673007,0.7026,111,0.8195338618468089
6313,19541N2_2.0_0.5,26.06953,26.74044,1017.19,0.673007,0.7026,231,1.021811214209412
6314,19541N2_2.0_0.5,26.06953,26.74044,1017.19,0.673007,0.7026,296,0.8702787843823704
6315,19550N2_2.0_1.0,18.61478,18.92004,1005.89,0.84364,0.6338,111,0.23588338172102968
6316,19550N2_2.0_1.0,18.61478,18.92004,1005.89,0.84364,0.6338,231,0.6627666979348524
6317,19550N2_2.0_1.0,18.61478,18.92004,1005.89,0.84364,0.6338,296,0.703688980505087
6318,19550N2_2.0_0.5,19.01264,19.27082,1077.92,0.708679,0.6642,111,0.8133081800007724
6319,19550N2_2.0_0.5,19.01264,19.27082,1077.92,0.708679,0.6642,231,1.106140348863256
6320,19550N2_2.0_0.5,19.01264,19.27082,1077.92,0.708679,0.6642,296,0.8891455469879255
6321,19560N2_2.0_1.0,21.72751,22.1193,1125.14,0.703573,0.6768,111,0.4873329355845201
6322,19560N2_2.0_1.0,21.72751,22.1193,1125.14,0.703573,0.6768,231,0.8223400880089252
6323,19560N2_2.0_1.0,21.72751,22.1193,1125.14,0.703573,0.6768,296,0.7539299827998311
6324,19560N2_2.0_0.5,21.72751,22.1193,1191.88,0.588824,0.7064,111,1.3148081104798695
6325,19560N2_2.0_0.5,21.72751,22.1193,1191.88,0.588824,0.7064,231,1.140960727773123
6326,19560N2_2.0_0.5,21.72751,22.1193,1191.88,0.588824,0.7064,296,0.8827120795035593
6327,19570N2_2.0_1.0,14.73051,15.29335,1050.4,1.10841,0.5732,111,0.015128723870824434
6328,19570N2_2.0_1.0,14.73051,15.29335,1050.4,1.10841,0.5732,231,0.19483345113021086
6329,19570N2_2.0_1.0,14.73051,15.29335,1050.4,1.10841,0.5732,296,0.2766943572832528
6330,19570N2_2.0_0.5,15.64255,16.64253,1158.67,0.844165,0.6438,111,0.26866814672915806
6331,19570N2_2.0_0.5,15.64255,16.64253,1158.67,0.844165,0.6438,231,0.6626799594379136
6332,19570N2_2.0_0.5,15.64255,16.64253,1158.67,0.844165,0.6438,296,0.6590790748669789
6333,19571N2_2.0_1.0,15.28908,16.73515,1201.73,0.805195,0.6602,111,0.26092844034658647
6334,19571N2_2.0_1.0,15.28908,16.73515,1201.73,0.805195,0.6602,231,0.7674477391684306
6335,19571N2_2.0_1.0,15.28908,16.73515,1201.73,0.805195,0.6602,296,0.8186849797435217
6336,19571N2_2.0_0.5,15.63152,16.42953,1220.89,0.679171,0.6782,111,0.8338724116913141
6337,19571N2_2.0_0.5,15.63152,16.42953,1220.89,0.679171,0.6782,231,1.2467672444663034
6338,19571N2_2.0_0.5,15.63152,16.42953,1220.89,0.679171,0.6782,296,1.0134967782830968
6339,19572N2_2.0_1.0,12.44249,13.28679,1113.29,1.13054,0.5482,111,0.023219333373444933
6340,19572N2_2.0_1.0,12.44249,13.28679,1113.29,1.13054,0.5482,231,0.17443535945965452
6341,19572N2_2.0_1.0,12.44249,13.28679,1113.29,1.13054,0.5482,296,0.25347303961518025
6342,19572N2_2.0_0.5,13.08553,14.23653,1351.98,0.872677,0.6224,111,0.20913613015566762
6343,19572N2_2.0_0.5,13.08553,14.23653,1351.98,0.872677,0.6224,231,0.610532484069857
6344,19572N2_2.0_0.5,13.08553,14.23653,1351.98,0.872677,0.6224,296,0.6918165119386674
6345,19573N2_2.0_1.0,13.87633,14.95282,1272.81,0.899638,0.6254,111,0.17876010698747102
6346,19573N2_2.0_1.0,13.87633,14.95282,1272.81,0.899638,0.6254,231,0.5722434166446253
6347,19573N2_2.0_1.0,13.87633,14.95282,1272.81,0.899638,0.6254,296,0.6667529350428515
6348,19573N2_2.0_0.5,15.3279,16.15333,1343.11,0.75389,0.6532,111,0.6009608039671525
6349,19573N2_2.0_0.5,15.3279,16.15333,1343.11,0.75389,0.6532,231,1.0975512530767793
6350,19573N2_2.0_0.5,15.3279,16.15333,1343.11,0.75389,0.6532,296,0.9078297414244224
6351,20000N2_2.0_1.0,15.64127,16.78223,1272.65,0.980307,0.638,111,0.05415276688935903
6352,20000N2_2.0_1.0,15.64127,16.78223,1272.65,0.980307,0.638,231,0.2737206040841036
6353,20000N2_2.0_1.0,15.64127,16.78223,1272.65,0.980307,0.638,296,0.3859924326281021
6354,20000N2_2.0_0.5,16.53341,17.42145,1413.83,0.736699,0.7048,111,0.315293671754365
6355,20000N2_2.0_0.5,16.53341,17.42145,1413.83,0.736699,0.7048,231,0.8611262201609677
6356,20000N2_2.0_0.5,16.53341,17.42145,1413.83,0.736699,0.7048,296,0.8941522053571215
6357,20010N2_2.0_1.0,18.80419,19.69406,1117.28,0.712752,0.7314,111,0.3111912898270562
6358,20010N2_2.0_1.0,18.80419,19.69406,1117.28,0.712752,0.7314,231,0.6816727380609581
6359,20010N2_2.0_1.0,18.80419,19.69406,1117.28,0.712752,0.7314,296,0.7041391356459545
6360,20010N2_2.0_0.5,21.68448,22.49555,1139.83,0.553006,0.768,111,1.0784511105829087
6361,20010N2_2.0_0.5,21.68448,22.49555,1139.83,0.553006,0.768,231,1.203598182716198
6362,20010N2_2.0_0.5,21.68448,22.49555,1139.83,0.553006,0.768,296,1.021415989405717
6363,20040N2_2.0_1.0,14.40782,14.84193,1197.16,0.780046,0.672,111,0.18842739688875548
6364,20040N2_2.0_1.0,14.40782,14.84193,1197.16,0.780046,0.672,231,0.5918542537397162
6365,20040N2_2.0_1.0,14.40782,14.84193,1197.16,0.780046,0.672,296,0.6869009253768203
6366,20040N2_2.0_0.5,16.12323,16.88239,1363.01,0.622224,0.717,111,0.7167739301444159
6367,20040N2_2.0_0.5,16.12323,16.88239,1363.01,0.622224,0.717,231,1.1913530346410337
6368,20040N2_2.0_0.5,16.12323,16.88239,1363.01,0.622224,0.717,296,1.0119269251712288
6369,20050N2_2.0_1.0,26.65275,27.10284,947.479,0.603588,0.7454,111,0.9465480727736036
6370,20050N2_2.0_1.0,26.65275,27.10284,947.479,0.603588,0.7454,231,1.1746650949983064
6371,20050N2_2.0_1.0,26.65275,27.10284,947.479,0.603588,0.7454,296,0.9682655161484437
6372,20050N2_2.0_0.5,26.65275,27.10284,1006.79,0.520082,0.7676,111,2.0322573344658834
6373,20050N2_2.0_0.5,26.65275,27.10284,1006.79,0.520082,0.7676,231,1.447562996123576
6374,20050N2_2.0_0.5,26.65275,27.10284,1006.79,0.520082,0.7676,296,1.0675993831712083
6375,20051N2_2.0_1.0,26.59965,26.90278,959.355,0.631501,0.7448,111,0.9163865669959057
6376,20051N2_2.0_1.0,26.59965,26.90278,959.355,0.631501,0.7448,231,1.149660124431717
6377,20051N2_2.0_1.0,26.59965,26.90278,959.355,0.631501,0.7448,296,0.9518041977780474
6378,20051N2_2.0_0.5,26.59965,26.90278,994.855,0.547178,0.7626,111,1.9672493468101946
6379,20051N2_2.0_0.5,26.59965,26.90278,994.855,0.547178,0.7626,231,1.389948942687936
6380,20051N2_2.0_0.5,26.59965,26.90278,994.855,0.547178,0.7626,296,1.036755978320528
6381,20052N2_2.0_1.0,26.43259,26.99312,951.167,0.635009,0.7384,111,0.9089301690524796
6382,20052N2_2.0_1.0,26.43259,26.99312,951.167,0.635009,0.7384,231,1.1407012186818133
6383,20052N2_2.0_1.0,26.43259,26.99312,951.167,0.635009,0.7384,296,0.9416110344255039
6384,20052N2_2.0_0.5,26.43259,26.99312,1014.8,0.55047,0.7584,111,1.9582647247527496
6385,20052N2_2.0_0.5,26.43259,26.99312,1014.8,0.55047,0.7584,231,1.4019650246937416
6386,20052N2_2.0_0.5,26.43259,26.99312,1014.8,0.55047,0.7584,296,1.0338970763571225
6387,20070N2_2.0_1.0,12.32272,12.69965,1464.37,0.791426,0.712,111,0.11482630262880382
6388,20070N2_2.0_1.0,12.32272,12.69965,1464.37,0.791426,0.712,231,0.42811840181848443
6389,20070N2_2.0_1.0,12.32272,12.69965,1464.37,0.791426,0.712,296,0.5861869706140076
6390,20070N2_2.0_0.5,23.8524,24.13944,1111.0,0.563638,0.7606,111,0.7607400020499052
6391,20070N2_2.0_0.5,23.8524,24.13944,1111.0,0.563638,0.7606,231,1.2907067215869141
6392,20070N2_2.0_0.5,23.8524,24.13944,1111.0,0.563638,0.7606,296,1.1625262705290378
6393,20090N2_2.0_1.0,11.63082,12.83799,1093.93,1.24738,0.5348,111,0.016292813109837136
6394,20090N2_2.0_1.0,11.63082,12.83799,1093.93,1.24738,0.5348,231,0.11810629329243139
6395,20090N2_2.0_1.0,11.63082,12.83799,1093.93,1.24738,0.5348,296,0.16948388695524
6396,20090N2_2.0_0.5,12.32826,14.05595,1326.01,0.939551,0.6096,111,0.13451993512059138
6397,20090N2_2.0_0.5,12.32826,14.05595,1326.01,0.939551,0.6096,231,0.4453708943788118
6398,20090N2_2.0_0.5,12.32826,14.05595,1326.01,0.939551,0.6096,296,0.5655167331417561
6399,20091N2_2.0_1.0,14.518,14.8605,1054.79,1.25124,0.543,111,0.029552526000331876
6400,20091N2_2.0_1.0,14.518,14.8605,1054.79,1.25124,0.543,231,0.14313327619306634
6401,20091N2_2.0_1.0,14.518,14.8605,1054.79,1.25124,0.543,296,0.2087414697363144
6402,20091N2_2.0_0.5,14.5833,14.99324,1238.78,0.967645,0.6092,111,0.18031155912390726
6403,20091N2_2.0_0.5,14.5833,14.99324,1238.78,0.967645,0.6092,231,0.5215933518988619
6404,20091N2_2.0_0.5,14.5833,14.99324,1238.78,0.967645,0.6092,296,0.5972016906535879
6405,20110N3_2.0_1.0,22.92849,26.46704,969.823,0.155527,0.937,111,5.963058878939445
6406,20110N3_2.0_1.0,22.92849,26.46704,969.823,0.155527,0.937,231,3.086799541278544
6407,20110N3_2.0_1.0,22.92849,26.46704,969.823,0.155527,0.937,296,2.186076020769103
6408,20110N3_2.0_0.5,22.93088,27.41678,922.02,0.129127,0.944,111,8.663971529836545
6409,20110N3_2.0_0.5,22.93088,27.41678,922.02,0.129127,0.944,231,3.822838911221256
6410,20110N3_2.0_0.5,22.93088,27.41678,922.02,0.129127,0.944,296,2.750333838757569
6411,20120N2_2.0_1.0,4.09702,6.03332,799.702,1.62989,0.3844,111,0.002463440113133079
6412,20120N2_2.0_1.0,4.09702,6.03332,799.702,1.62989,0.3844,231,0.045736371171936845
6413,20120N2_2.0_1.0,4.09702,6.03332,799.702,1.62989,0.3844,296,0.0638681743936001
6414,20120N2_2.0_0.5,5.8062,6.84163,1185.09,1.23876,0.4724,111,0.03889225264168515
6415,20120N2_2.0_0.5,5.8062,6.84163,1185.09,1.23876,0.4724,231,0.1713537570052018
6416,20120N2_2.0_0.5,5.8062,6.84163,1185.09,1.23876,0.4724,296,0.23698300139009554
6417,20121N3_2.0_1.0,6.38213,6.95681,899.25,1.7346,0.366,111,0.017131219810227215
6418,20121N3_2.0_1.0,6.38213,6.95681,899.25,1.7346,0.366,231,0.041781890139540215
6419,20121N3_2.0_1.0,6.38213,6.95681,899.25,1.7346,0.366,296,0.056153835351078804
6420,20121N3_2.0_0.5,8.04458,8.78647,1066.59,1.33683,0.4334,111,0.035563153921424485
6421,20121N3_2.0_0.5,8.04458,8.78647,1066.59,1.33683,0.4334,231,0.15969652926021757
6422,20121N3_2.0_0.5,8.04458,8.78647,1066.59,1.33683,0.4334,296,0.22479785578570302
6423,20130N2_2.0_1.0,22.28618,22.85719,1053.22,0.81615,0.7078,111,0.3720702581913854
6424,20130N2_2.0_1.0,22.28618,22.85719,1053.22,0.81615,0.7078,231,0.8088920732060378
6425,20130N2_2.0_1.0,22.28618,22.85719,1053.22,0.81615,0.7078,296,0.778990138494268
6426,20130N2_2.0_0.5,21.96495,22.60262,1089.29,0.690876,0.7446,111,1.205770173594009
6427,20130N2_2.0_0.5,21.96495,22.60262,1089.29,0.690876,0.7446,231,1.2091396003532735
6428,20130N2_2.0_0.5,21.96495,22.60262,1089.29,0.690876,0.7446,296,0.9440780646120157
6429,20140N2_2.0_1.0,5.97997,6.58738,957.566,1.46038,0.4246,111,0.006250894438761017
6430,20140N2_2.0_1.0,5.97997,6.58738,957.566,1.46038,0.4246,231,0.06078472889503193
6431,20140N2_2.0_1.0,5.97997,6.58738,957.566,1.46038,0.4246,296,0.09191197417310627
6432,20140N2_2.0_0.5,7.51008,8.16935,1212.94,1.13972,0.5072,111,0.06970678774301801
6433,20140N2_2.0_0.5,7.51008,8.16935,1212.94,1.13972,0.5072,231,0.2567691281017819
6434,20140N2_2.0_0.5,7.51008,8.16935,1212.94,1.13972,0.5072,296,0.34571153628096535
6435,20141N2_2.0_1.0,6.11496,6.89991,1063.98,1.42882,0.4494,111,0.01142430500343089
6436,20141N2_2.0_1.0,6.11496,6.89991,1063.98,1.42882,0.4494,231,0.08208121110163073
6437,20141N2_2.0_1.0,6.11496,6.89991,1063.98,1.42882,0.4494,296,0.11321768367135904
6438,20141N2_2.0_0.5,6.77074,7.66289,1227.66,1.11948,0.5048,111,0.06253281700013973
6439,20141N2_2.0_0.5,6.77074,7.66289,1227.66,1.11948,0.5048,231,0.25886346381731834
6440,20141N2_2.0_0.5,6.77074,7.66289,1227.66,1.11948,0.5048,296,0.34534298463516816
6441,20142N2_2.0_1.0,6.74705,7.14539,995.214,1.39273,0.4468,111,0.008795972040698902
6442,20142N2_2.0_1.0,6.74705,7.14539,995.214,1.39273,0.4468,231,0.07510614547040757
6443,20142N2_2.0_1.0,6.74705,7.14539,995.214,1.39273,0.4468,296,0.10485571917460637
6444,20142N2_2.0_0.5,6.60926,8.41958,1308.99,1.08252,0.518,111,0.09931004410964332
6445,20142N2_2.0_0.5,6.60926,8.41958,1308.99,1.08252,0.518,231,0.3041367425965649
6446,20142N2_2.0_0.5,6.60926,8.41958,1308.99,1.08252,0.518,296,0.3917709404763377
6447,20150N2_2.0_1.0,20.22852,20.51608,1155.56,0.806306,0.6432,111,0.41921289425416314
6448,20150N2_2.0_1.0,20.22852,20.51608,1155.56,0.806306,0.6432,231,0.7089821520228452
6449,20150N2_2.0_1.0,20.22852,20.51608,1155.56,0.806306,0.6432,296,0.6483954098019866
6450,20150N2_2.0_0.5,20.22852,20.51608,1247.69,0.6883,0.6752,111,1.095338519845219
6451,20150N2_2.0_0.5,20.22852,20.51608,1247.69,0.6883,0.6752,231,1.0035107886351025
6452,20150N2_2.0_0.5,20.22852,20.51608,1247.69,0.6883,0.6752,296,0.7906919762325122
6453,20151N2_2.0_1.0,17.82291,18.08441,1155.11,0.867255,0.655,111,0.3284033876892216
6454,20151N2_2.0_1.0,17.82291,18.08441,1155.11,0.867255,0.655,231,0.6918069685660094
6455,20151N2_2.0_1.0,17.82291,18.08441,1155.11,0.867255,0.655,296,0.663390651790466
6456,20151N2_2.0_0.5,17.82291,18.08441,1272.18,0.739636,0.6828,111,0.9430126210825456
6457,20151N2_2.0_0.5,17.82291,18.08441,1272.18,0.739636,0.6828,231,1.047917799122116
6458,20151N2_2.0_0.5,17.82291,18.08441,1272.18,0.739636,0.6828,296,0.8330645743749726
6459,20152N2_2.0_1.0,20.00605,20.25635,1119.2,0.835373,0.634,111,0.3968431892653561
6460,20152N2_2.0_1.0,20.00605,20.25635,1119.2,0.835373,0.634,231,0.6753653920544662
6461,20152N2_2.0_1.0,20.00605,20.25635,1119.2,0.835373,0.634,296,0.6162806136600556
6462,20152N2_2.0_0.5,20.00605,20.25635,1258.78,0.713438,0.668,111,1.0444638969735394
6463,20152N2_2.0_0.5,20.00605,20.25635,1258.78,0.713438,0.668,231,0.9674260807073352
6464,20152N2_2.0_0.5,20.00605,20.25635,1258.78,0.713438,0.668,296,0.7675082484743392
6465,20153N2_2.0_1.0,17.12058,17.66793,1121.37,0.929772,0.6312,111,0.284162985859357
6466,20153N2_2.0_1.0,17.12058,17.66793,1121.37,0.929772,0.6312,231,0.6104574626311261
6467,20153N2_2.0_1.0,17.12058,17.66793,1121.37,0.929772,0.6312,296,0.6087842455686086
6468,20153N2_2.0_0.5,17.12058,17.66793,1233.11,0.793318,0.647,111,0.8157390557492359
6469,20153N2_2.0_0.5,17.12058,17.66793,1233.11,0.793318,0.647,231,0.9437515181478209
6470,20153N2_2.0_0.5,17.12058,17.66793,1233.11,0.793318,0.647,296,0.7581831793644545
6471,20161N2_2.0_1.0,20.57512,20.82588,1003.56,0.863388,0.6222,111,0.30514807145107997
6472,20161N2_2.0_1.0,20.57512,20.82588,1003.56,0.863388,0.6222,231,0.6976043418859742
6473,20161N2_2.0_1.0,20.57512,20.82588,1003.56,0.863388,0.6222,296,0.6700763479333711
6474,20161N2_2.0_0.5,21.41457,21.92016,1024.67,0.747636,0.6522,111,0.9505080110096735
6475,20161N2_2.0_0.5,21.41457,21.92016,1024.67,0.747636,0.6522,231,0.9347353423441501
6476,20161N2_2.0_0.5,21.41457,21.92016,1024.67,0.747636,0.6522,296,0.6795980132661104
6477,20162N2_2.0_1.0,20.8451,21.11721,985.777,0.86349,0.6196,111,0.30508028401019194
6478,20162N2_2.0_1.0,20.8451,21.11721,985.777,0.86349,0.6196,231,0.6850238981906964
6479,20162N2_2.0_1.0,20.8451,21.11721,985.777,0.86349,0.6196,296,0.6590356417747415
6480,20162N2_2.0_0.5,21.03665,21.45738,1019.89,0.747435,0.65,111,0.9258880214641506
6481,20162N2_2.0_0.5,21.03665,21.45738,1019.89,0.747435,0.65,231,0.9141041459592798
6482,20162N2_2.0_0.5,21.03665,21.45738,1019.89,0.747435,0.65,296,0.6820335187895207
6483,20164N2_2.0_1.0,22.01264,23.22814,1010.31,0.741621,0.6948,111,0.41962905523524946
6484,20164N2_2.0_1.0,22.01264,23.22814,1010.31,0.741621,0.6948,231,0.8227632128320203
6485,20164N2_2.0_1.0,22.01264,23.22814,1010.31,0.741621,0.6948,296,0.7895923072847392
6486,20164N2_2.0_0.5,22.01264,23.22814,1063.77,0.620292,0.717,111,1.2618506396004916
6487,20164N2_2.0_0.5,22.01264,23.22814,1063.77,0.620292,0.717,231,1.1553498684582368
6488,20164N2_2.0_0.5,22.01264,23.22814,1063.77,0.620292,0.717,296,0.8942243918662008
6489,20165N2_2.0_1.0,11.08332,12.27596,1318.42,0.807256,0.6738,111,0.16226973635214276
6490,20165N2_2.0_1.0,11.08332,12.27596,1318.42,0.807256,0.6738,231,0.46376484198585344
6491,20165N2_2.0_1.0,11.08332,12.27596,1318.42,0.807256,0.6738,296,0.5731013896337295
6492,20165N2_2.0_0.5,11.57819,12.20486,1397.53,0.622653,0.7214,111,0.5440951442542772
6493,20165N2_2.0_0.5,11.57819,12.20486,1397.53,0.622653,0.7214,231,1.1771821778536344
6494,20165N2_2.0_0.5,11.57819,12.20486,1397.53,0.622653,0.7214,296,1.0444907413961197
6495,20166N2_2.0_1.0,23.26873,24.05066,939.055,0.752959,0.6848,111,0.4328278338201177
6496,20166N2_2.0_1.0,23.26873,24.05066,939.055,0.752959,0.6848,231,0.8069050289272335
6497,20166N2_2.0_1.0,23.26873,24.05066,939.055,0.752959,0.6848,296,0.7674786739201115
6498,20166N2_2.0_0.5,23.26873,24.05066,1033.77,0.630141,0.7166,111,1.2389399260720078
6499,20166N2_2.0_0.5,23.26873,24.05066,1033.77,0.630141,0.7166,231,1.175828416207209
6500,20166N2_2.0_0.5,23.26873,24.05066,1033.77,0.630141,0.7166,296,0.8953620149678048
6501,20167N2_2.0_1.0,9.80579,10.76472,1337.25,0.917523,0.6082,111,0.1336088239930575
6502,20167N2_2.0_1.0,9.80579,10.76472,1337.25,0.917523,0.6082,231,0.39834783829356113
6503,20167N2_2.0_1.0,9.80579,10.76472,1337.25,0.917523,0.6082,296,0.4931302768548415
6504,20167N2_2.0_0.5,11.83803,12.15413,1356.59,0.743438,0.6558,111,0.5007538727690812
6505,20167N2_2.0_0.5,11.83803,12.15413,1356.59,0.743438,0.6558,231,0.902309121932406
6506,20167N2_2.0_0.5,11.83803,12.15413,1356.59,0.743438,0.6558,296,0.7697077613620952
6507,20168N2_2.0_1.0,20.749,21.1724,989.2,0.87302,0.6168,111,0.2890621355020705
6508,20168N2_2.0_1.0,20.749,21.1724,989.2,0.87302,0.6168,231,0.6963841021916445
6509,20168N2_2.0_1.0,20.749,21.1724,989.2,0.87302,0.6168,296,0.6680684227641743
6510,20168N2_2.0_0.5,21.30528,22.04068,1019.88,0.756072,0.6484,111,0.9404948607006194
6511,20168N2_2.0_0.5,21.30528,22.04068,1019.88,0.756072,0.6484,231,0.9159812854627212
6512,20168N2_2.0_0.5,21.30528,22.04068,1019.88,0.756072,0.6484,296,0.6679725866197092
6513,20169N2_2.0_1.0,9.75172,10.68101,1333.05,0.922537,0.6082,111,0.12981564892192246
6514,20169N2_2.0_1.0,9.75172,10.68101,1333.05,0.922537,0.6082,231,0.39589235948380674
6515,20169N2_2.0_1.0,9.75172,10.68101,1333.05,0.922537,0.6082,296,0.48917052270322775
6516,20169N2_2.0_0.5,11.19814,12.5237,1359.0,0.747635,0.664,111,0.5114770329694629
6517,20169N2_2.0_0.5,11.19814,12.5237,1359.0,0.747635,0.664,231,0.898003638797001
6518,20169N2_2.0_0.5,11.19814,12.5237,1359.0,0.747635,0.664,296,0.7761041141233844
6519,2016aN2_2.0_1.0,20.77167,21.46295,962.541,0.770061,0.6754,111,0.3817953057745793
6520,2016aN2_2.0_1.0,20.77167,21.46295,962.541,0.770061,0.6754,231,0.7685600964084378
6521,2016aN2_2.0_1.0,20.77167,21.46295,962.541,0.770061,0.6754,296,0.7401189107458693
6522,2016aN2_2.0_0.5,20.77167,21.46295,1040.34,0.644205,0.7064,111,1.1370668384198115
6523,2016aN2_2.0_0.5,20.77167,21.46295,1040.34,0.644205,0.7064,231,1.146880363306462
6524,2016aN2_2.0_0.5,20.77167,21.46295,1040.34,0.644205,0.7064,296,0.9009329259786126
6525,2016bN2_2.0_1.0,13.44534,14.07751,1215.88,0.739147,0.6924,111,0.20242696009740502
6526,2016bN2_2.0_1.0,13.44534,14.07751,1215.88,0.739147,0.6924,231,0.599202996561337
6527,2016bN2_2.0_1.0,13.44534,14.07751,1215.88,0.739147,0.6924,296,0.6984435515964414
6528,2016bN2_2.0_0.5,13.60196,14.67821,1279.17,0.570275,0.741,111,0.7666455742771437
6529,2016bN2_2.0_0.5,13.60196,14.67821,1279.17,0.570275,0.741,231,1.2505611761117295
6530,2016bN2_2.0_0.5,13.60196,14.67821,1279.17,0.570275,0.741,296,1.0768908827490766
6531,20170N2_2.0_1.0,12.4756,13.04409,1377.8,1.14378,0.602,111,0.026390432612205545
6532,20170N2_2.0_1.0,12.4756,13.04409,1377.8,1.14378,0.602,231,0.20023735415753416
6533,20170N2_2.0_1.0,12.4756,13.04409,1377.8,1.14378,0.602,296,0.28448362186794673
6534,20170N2_2.0_0.5,13.18044,14.6404,1387.54,0.880761,0.6372,111,0.21839937512174934
6535,20170N2_2.0_0.5,13.18044,14.6404,1387.54,0.880761,0.6372,231,0.647974567087106
6536,20170N2_2.0_0.5,13.18044,14.6404,1387.54,0.880761,0.6372,296,0.7505344649059951
6537,20172N2_2.0_1.0,9.27476,10.1415,1321.81,1.15571,0.5392,111,0.07937431014112435
6538,20172N2_2.0_1.0,9.27476,10.1415,1321.81,1.15571,0.5392,231,0.26541282537246524
6539,20172N2_2.0_1.0,9.27476,10.1415,1321.81,1.15571,0.5392,296,0.35100414734441027
6540,20172N2_2.0_0.5,9.54846,10.51595,1279.24,0.965508,0.5844,111,0.26860479050159336
6541,20172N2_2.0_0.5,9.54846,10.51595,1279.24,0.965508,0.5844,231,0.6885922384659822
6542,20172N2_2.0_0.5,9.54846,10.51595,1279.24,0.965508,0.5844,296,0.6365192551664196
6543,20180N2_2.0_1.0,15.34747,15.98146,1240.77,0.763024,0.6628,111,0.3896897103923059
6544,20180N2_2.0_1.0,15.34747,15.98146,1240.77,0.763024,0.6628,231,0.8928629483806788
6545,20180N2_2.0_1.0,15.34747,15.98146,1240.77,0.763024,0.6628,296,0.8217783354343184
6546,20180N2_2.0_0.5,16.03663,16.67567,1270.07,0.660962,0.6908,111,1.1576366738364343
6547,20180N2_2.0_0.5,16.03663,16.67567,1270.07,0.660962,0.6908,231,1.2587366918097882
6548,20180N2_2.0_0.5,16.03663,16.67567,1270.07,0.660962,0.6908,296,0.9394869931757598
6549,20181N2_2.0_1.0,14.04473,14.74153,1203.31,0.795437,0.6546,111,0.33493439356407134
6550,20181N2_2.0_1.0,14.04473,14.74153,1203.31,0.795437,0.6546,231,0.7786374972727377
6551,20181N2_2.0_1.0,14.04473,14.74153,1203.31,0.795437,0.6546,296,0.7367630037734297
6552,20181N2_2.0_0.5,15.10616,16.04356,1280.59,0.689297,0.6892,111,1.0238678052585584
6553,20181N2_2.0_0.5,15.10616,16.04356,1280.59,0.689297,0.6892,231,1.2153396635961915
6554,20181N2_2.0_0.5,15.10616,16.04356,1280.59,0.689297,0.6892,296,0.9161899894547746
6555,20182N2_2.0_1.0,14.5656,15.11948,1151.28,0.780839,0.645,111,0.27540805530269563
6556,20182N2_2.0_1.0,14.5656,15.11948,1151.28,0.780839,0.645,231,0.743020644189712
6557,20182N2_2.0_1.0,14.5656,15.11948,1151.28,0.780839,0.645,296,0.7343891453853134
6558,20182N2_2.0_0.5,14.64012,15.36724,1257.59,0.661379,0.688,111,0.9147022334231069
6559,20182N2_2.0_0.5,14.64012,15.36724,1257.59,0.661379,0.688,231,1.131503432312605
6560,20182N2_2.0_0.5,14.64012,15.36724,1257.59,0.661379,0.688,296,0.8729109132636106
6561,20190N2_2.0_1.0,21.45943,22.29894,1079.33,0.694669,0.7144,111,0.33874271853632676
6562,20190N2_2.0_1.0,21.45943,22.29894,1079.33,0.694669,0.7144,231,0.8106678260825285
6563,20190N2_2.0_1.0,21.45943,22.29894,1079.33,0.694669,0.7144,296,0.8279569926225099
6564,20190N2_2.0_0.5,23.79387,24.03165,1129.18,0.558914,0.7494,111,1.174187842378019
6565,20190N2_2.0_0.5,23.79387,24.03165,1129.18,0.558914,0.7494,231,1.3610561797368081
6566,20190N2_2.0_0.5,23.79387,24.03165,1129.18,0.558914,0.7494,296,1.1052550844035745
6567,20191N2_2.0_1.0,27.12451,27.45503,1005.57,0.572053,0.766,111,0.8124900018983724
6568,20191N2_2.0_1.0,27.12451,27.45503,1005.57,0.572053,0.766,231,1.1506379484741793
6569,20191N2_2.0_1.0,27.12451,27.45503,1005.57,0.572053,0.766,296,1.016377607113412
6570,20191N2_2.0_0.5,30.21255,30.37712,954.887,0.474657,0.7932,111,2.00353910798435
6571,20191N2_2.0_0.5,30.21255,30.37712,954.887,0.474657,0.7932,231,1.5822053554609898
6572,20191N2_2.0_0.5,30.21255,30.37712,954.887,0.474657,0.7932,296,1.2094070834823216
6573,20201N2_2.0_1.0,14.61786,15.22235,1065.05,1.05659,0.5778,111,0.03928468706848339
6574,20201N2_2.0_1.0,14.61786,15.22235,1065.05,1.05659,0.5778,231,0.24889017955518097
6575,20201N2_2.0_1.0,14.61786,15.22235,1065.05,1.05659,0.5778,296,0.3564816218876456
6576,20201N2_2.0_0.5,15.74968,16.35406,1181.77,0.828744,0.6298,111,0.3013727252968249
6577,20201N2_2.0_0.5,15.74968,16.35406,1181.77,0.828744,0.6298,231,0.7864347054142137
