,name,PLD,LCD,ASA,Density,VF,site,ratio,T,DC
1110,19452N2,26.53373,27.09641,970.876,0.388654,0.7842,0.0,0.0,111,4.607556595178572
1111,19452N2,26.53373,27.09641,970.876,0.388654,0.7842,0.0,0.0,231,1.8236118896428575
1112,19452N2,26.53373,27.09641,970.876,0.388654,0.7842,0.0,0.0,296,1.3344560260714287
1113,19453N2,33.34342,33.50589,863.479,0.338466,0.811,0.0,0.0,111,5.191497884285715
1114,19453N2,33.34342,33.50589,863.479,0.338466,0.811,0.0,0.0,231,2.0582633189285713
1115,19453N2,33.34342,33.50589,863.479,0.338466,0.811,0.0,0.0,296,1.527851854732143
1116,19454N2,28.36373,28.88334,966.285,0.367616,0.7954,0.0,0.0,111,4.7655148460714285
1117,19454N2,28.36373,28.88334,966.285,0.367616,0.7954,0.0,0.0,231,1.8779853945535716
1118,19454N2,28.36373,28.88334,966.285,0.367616,0.7954,0.0,0.0,296,1.3725799973214288
1119,19455N2,33.55346,33.89639,904.93,0.240895,0.8596,0.0,0.0,111,7.845120257142857
1120,19455N2,33.55346,33.89639,904.93,0.240895,0.8596,0.0,0.0,231,3.177240132767857
1121,19455N2,33.55346,33.89639,904.93,0.240895,0.8596,0.0,0.0,296,2.3320013675892857
1122,19456N2,31.20029,31.46174,897.885,0.355463,0.8044,0.0,0.0,111,4.928028867857143
1123,19456N2,31.20029,31.46174,897.885,0.355463,0.8044,0.0,0.0,231,1.9532268126785715
1124,19456N2,31.20029,31.46174,897.885,0.355463,0.8044,0.0,0.0,296,1.4421086808035715
1125,19460N2,13.17854,13.59732,1294.36,0.694681,0.6602,0.0,0.0,111,2.555949480446429
1126,19460N2,13.17854,13.59732,1294.36,0.694681,0.6602,0.0,0.0,231,0.9900869994642859
1127,19460N2,13.17854,13.59732,1294.36,0.694681,0.6602,0.0,0.0,296,0.6851590552678573
1128,19462N2,14.87502,15.66737,1277.15,0.650611,0.6864,0.0,0.0,111,2.795510279821429
1129,19462N2,14.87502,15.66737,1277.15,0.650611,0.6864,0.0,0.0,231,1.1083686454464285
1130,19462N2,14.87502,15.66737,1277.15,0.650611,0.6864,0.0,0.0,296,0.7646146045535716
1131,19464N2,16.81772,17.15414,1254.28,0.554784,0.7164,0.0,0.0,111,3.1461558524999997
1132,19464N2,16.81772,17.15414,1254.28,0.554784,0.7164,0.0,0.0,231,1.2596801963392859
1133,19464N2,16.81772,17.15414,1254.28,0.554784,0.7164,0.0,0.0,296,0.8863163129464287
1134,19466N2,22.1458,22.65351,1076.67,0.510766,0.7442,0.0,0.0,111,3.41746541
1135,19466N2,22.1458,22.65351,1076.67,0.510766,0.7442,0.0,0.0,231,1.28186436125
1136,19466N2,22.1458,22.65351,1076.67,0.510766,0.7442,0.0,0.0,296,0.9245213186607143
1137,19470N2,23.80375,24.29879,1224.12,0.499289,0.7452,0.0,0.0,111,3.7078500200892863
1138,19470N2,23.80375,24.29879,1224.12,0.499289,0.7452,0.0,0.0,231,1.476876034107143
1139,19470N2,23.80375,24.29879,1224.12,0.499289,0.7452,0.0,0.0,296,1.031783301607143
1140,19480N2,22.1499,22.64238,1259.49,0.465942,0.7418,0.0,0.0,111,3.7545887955357147
1141,19480N2,22.1499,22.64238,1259.49,0.465942,0.7418,0.0,0.0,231,1.5105892975000001
1142,19480N2,22.1499,22.64238,1259.49,0.465942,0.7418,0.0,0.0,296,1.0746387874107144
1143,19481N2,17.02225,17.60004,1453.7,0.63388,0.6764,0.0,0.0,111,2.5541180069642855
1144,19481N2,17.02225,17.60004,1453.7,0.63388,0.6764,0.0,0.0,231,0.9974179386607144
1145,19481N2,17.02225,17.60004,1453.7,0.63388,0.6764,0.0,0.0,296,0.6886268098214285
1146,19482N2,15.1767,15.53536,1510.42,0.638391,0.6678,0.0,0.0,111,2.475739694107143
1147,19482N2,15.1767,15.53536,1510.42,0.638391,0.6678,0.0,0.0,231,0.978532455625
1148,19482N2,15.1767,15.53536,1510.42,0.638391,0.6678,0.0,0.0,296,0.6707942349107143
1149,19483N2,9.33318,10.45603,961.742,0.721321,0.6154,0.0,0.0,111,1.6239035877678576
1150,19483N2,9.33318,10.45603,961.742,0.721321,0.6154,0.0,0.0,231,0.734001778125
1151,19483N2,9.33318,10.45603,961.742,0.721321,0.6154,0.0,0.0,296,0.4689710465178572
1152,19490N2,9.49622,10.16022,1362.6,0.776504,0.5998,0.0,0.0,111,1.9535287615178571
1153,19490N2,9.49622,10.16022,1362.6,0.776504,0.5998,0.0,0.0,231,0.8544188010714285
1154,19490N2,9.49622,10.16022,1362.6,0.776504,0.5998,0.0,0.0,296,0.5715685475892857
1155,19491N2,12.37894,13.65495,1429.69,0.601732,0.6828,0.0,0.0,111,3.0133807653571423
1156,19491N2,12.37894,13.65495,1429.69,0.601732,0.6828,0.0,0.0,231,1.1796188961607144
1157,19491N2,12.37894,13.65495,1429.69,0.601732,0.6828,0.0,0.0,296,0.8002169641071428
1158,19500N2,29.94364,30.48528,956.286,0.396969,0.811,0.0,0.0,111,4.715268524375
1159,19500N2,29.94364,30.48528,956.286,0.396969,0.811,0.0,0.0,231,1.8201222770535714
1160,19500N2,29.94364,30.48528,956.286,0.396969,0.811,0.0,0.0,296,1.3349638513392859
1161,19510N2,32.11243,32.45322,887.837,0.34838,0.8298,0.0,0.0,111,5.380438306607143
1162,19510N2,32.11243,32.45322,887.837,0.34838,0.8298,0.0,0.0,231,2.109283625
1163,19510N2,32.11243,32.45322,887.837,0.34838,0.8298,0.0,0.0,296,1.5576030591964285
1164,19511N2,20.30433,20.59621,1151.41,0.500061,0.7452,0.0,0.0,111,3.835527593571429
1165,19511N2,20.30433,20.59621,1151.41,0.500061,0.7452,0.0,0.0,231,1.462820488214286
1166,19511N2,20.30433,20.59621,1151.41,0.500061,0.7452,0.0,0.0,296,1.0384927224107143
1167,19520N2,18.89046,19.40621,1143.59,0.486953,0.7482,0.0,0.0,111,3.661601530446429
1168,19520N2,18.89046,19.40621,1143.59,0.486953,0.7482,0.0,0.0,231,1.3968577750892857
1169,19520N2,18.89046,19.40621,1143.59,0.486953,0.7482,0.0,0.0,296,0.9925093223214286
1170,19521N2,15.96228,16.487,1256.84,0.516154,0.7254,0.0,0.0,111,3.425391123035715
1171,19521N2,15.96228,16.487,1256.84,0.516154,0.7254,0.0,0.0,231,1.2866705059821428
1172,19521N2,15.96228,16.487,1256.84,0.516154,0.7254,0.0,0.0,296,0.8951710345535715
1173,19522N2,12.97747,13.39591,1311.69,0.580412,0.6956,0.0,0.0,111,3.002322359017857
1174,19522N2,12.97747,13.39591,1311.69,0.580412,0.6956,0.0,0.0,231,1.11292588125
1175,19522N2,12.97747,13.39591,1311.69,0.580412,0.6956,0.0,0.0,296,0.7631535241071429
1176,19530N2,27.00963,27.27525,1020.0,0.37617,0.7988,0.0,0.0,111,4.833947489553571
1177,19530N2,27.00963,27.27525,1020.0,0.37617,0.7988,0.0,0.0,231,1.8830152333035715
1178,19530N2,27.00963,27.27525,1020.0,0.37617,0.7988,0.0,0.0,296,1.3645916123214286
1179,19531N2,32.00589,32.19264,923.621,0.350349,0.8084,0.0,0.0,111,5.3574055425000005
1180,19531N2,32.00589,32.19264,923.621,0.350349,0.8084,0.0,0.0,231,2.1010978223214285
1181,19531N2,32.00589,32.19264,923.621,0.350349,0.8084,0.0,0.0,296,1.5465793183928573
1182,19540N2,21.63807,22.04201,1115.59,0.656409,0.6682,0.0,0.0,111,2.4118845863392857
1183,19540N2,21.63807,22.04201,1115.59,0.656409,0.6682,0.0,0.0,231,1.003418995982143
1184,19540N2,21.63807,22.04201,1115.59,0.656409,0.6682,0.0,0.0,296,0.6967782424107144
1185,19541N2,30.09488,30.41767,1069.89,0.519823,0.7428,0.0,0.0,111,3.2877186775892855
1186,19541N2,30.09488,30.41767,1069.89,0.519823,0.7428,0.0,0.0,231,1.3181751849107144
1187,19541N2,30.09488,30.41767,1069.89,0.519823,0.7428,0.0,0.0,296,0.9287505808928573
1188,19542N2,26.04035,26.56071,1127.59,0.652315,0.7056,0.0,0.0,111,2.643672735803572
1189,19542N2,26.04035,26.56071,1127.59,0.652315,0.7056,0.0,0.0,231,1.1239605400000001
1190,19542N2,26.04035,26.56071,1127.59,0.652315,0.7056,0.0,0.0,296,0.7692840914285715
1191,19550N2,19.01517,19.36683,1099.71,0.57372,0.7034,0.0,0.0,111,2.985668529464286
1192,19550N2,19.01517,19.36683,1099.71,0.57372,0.7034,0.0,0.0,231,1.1507815830357142
1193,19550N2,19.01517,19.36683,1099.71,0.57372,0.7034,0.0,0.0,296,0.8107823789285715
1194,19560N2,21.72748,22.11926,1258.58,0.474077,0.7382,0.0,0.0,111,3.6027252268750005
1195,19560N2,21.72748,22.11926,1258.58,0.474077,0.7382,0.0,0.0,231,1.403536867857143
1196,19560N2,21.72748,22.11926,1258.58,0.474077,0.7382,0.0,0.0,296,0.994005939107143
1197,19570N2,16.9312,17.23409,1189.06,0.579918,0.7006,0.0,0.0,111,3.0545183775
1198,19570N2,16.9312,17.23409,1189.06,0.579918,0.7006,0.0,0.0,231,1.179753881607143
1199,19570N2,16.9312,17.23409,1189.06,0.579918,0.7006,0.0,0.0,296,0.819867965357143
1200,19571N2,18.45697,18.67652,1170.53,0.553146,0.7112,0.0,0.0,111,3.33414200125
1201,19571N2,18.45697,18.67652,1170.53,0.553146,0.7112,0.0,0.0,231,1.3154314796428572
1202,19571N2,18.45697,18.67652,1170.53,0.553146,0.7112,0.0,0.0,296,0.917108547232143
1203,19572N2,15.11119,15.39085,1304.91,0.614819,0.6872,0.0,0.0,111,2.8492961883928576
1204,19572N2,15.11119,15.39085,1304.91,0.614819,0.6872,0.0,0.0,231,1.109893419732143
1205,19572N2,15.11119,15.39085,1304.91,0.614819,0.6872,0.0,0.0,296,0.7634115150892857
1206,19573N2,16.23775,16.39396,1316.95,0.608142,0.6862,0.0,0.0,111,2.953387205267858
1207,19573N2,16.23775,16.39396,1316.95,0.608142,0.6862,0.0,0.0,231,1.1855967673214287
1208,19573N2,16.23775,16.39396,1316.95,0.608142,0.6862,0.0,0.0,296,0.8219443210714286
1209,20000N2,18.77204,19.88166,1344.05,0.49309,0.7496,0.0,0.0,111,3.8032759267857146
1210,20000N2,18.77204,19.88166,1344.05,0.49309,0.7496,0.0,0.0,231,1.5513734122321432
1211,20000N2,18.77204,19.88166,1344.05,0.49309,0.7496,0.0,0.0,296,1.0778675127678572
1212,20021N2,18.01276,18.27022,1181.04,0.607219,0.711,0.0,0.0,111,3.1043105985714283
1213,20021N2,18.01276,18.27022,1181.04,0.607219,0.711,0.0,0.0,231,1.2170937850892858
1214,20021N2,18.01276,18.27022,1181.04,0.607219,0.711,0.0,0.0,296,0.8470165855357144
1215,20030N2,17.13054,17.62238,988.272,0.760825,0.6178,0.0,0.0,111,1.7867961644642858
1216,20030N2,17.13054,17.62238,988.272,0.760825,0.6178,0.0,0.0,231,0.6352827375892858
1217,20030N2,17.13054,17.62238,988.272,0.760825,0.6178,0.0,0.0,296,0.4405521190178572
1218,20031N2,14.20492,14.70566,1114.35,0.798037,0.599,0.0,0.0,111,1.485674387589286
1219,20031N2,14.20492,14.70566,1114.35,0.798037,0.599,0.0,0.0,231,0.6720683406250001
1220,20031N2,14.20492,14.70566,1114.35,0.798037,0.599,0.0,0.0,296,0.4448479825892857
1221,20040N2,17.47506,17.94054,1410.29,0.464398,0.7678,0.0,0.0,111,4.086733358035715
1222,20040N2,17.47506,17.94054,1410.29,0.464398,0.7678,0.0,0.0,231,1.661330152589286
1223,20040N2,17.47506,17.94054,1410.29,0.464398,0.7678,0.0,0.0,296,1.139049121607143
1224,20050N2,26.65274,27.10282,997.663,0.436575,0.7954,0.0,0.0,111,4.332737284285715
1225,20050N2,26.65274,27.10282,997.663,0.436575,0.7954,0.0,0.0,231,1.6748864457142858
1226,20050N2,26.65274,27.10282,997.663,0.436575,0.7954,0.0,0.0,296,1.1964854830357143
1227,20051N2,26.59966,26.90278,1008.01,0.462854,0.7896,0.0,0.0,111,4.093200759375001
1228,20051N2,26.59966,26.90278,1008.01,0.462854,0.7896,0.0,0.0,231,1.5667377078571432
1229,20051N2,26.59966,26.90278,1008.01,0.462854,0.7896,0.0,0.0,296,1.1301070629464287
1230,20052N2,26.43258,26.99311,1004.04,0.46593,0.7854,0.0,0.0,111,4.065371637410714
1231,20052N2,26.43258,26.99311,1004.04,0.46593,0.7854,0.0,0.0,231,1.5624236443750001
1232,20052N2,26.43258,26.99311,1004.04,0.46593,0.7854,0.0,0.0,296,1.13058926625
1233,20070N2,26.59765,26.75687,1062.01,0.38141,0.8082,0.0,0.0,111,5.468384715178572
1234,20070N2,26.59765,26.75687,1062.01,0.38141,0.8082,0.0,0.0,231,2.2120493951785716
1235,20070N2,26.59765,26.75687,1062.01,0.38141,0.8082,0.0,0.0,296,1.5732427424107143
1236,20080N2,21.0119,21.4722,1069.83,0.598471,0.7132,0.0,0.0,111,3.1776726129464286
1237,20080N2,21.0119,21.4722,1069.83,0.598471,0.7132,0.0,0.0,231,1.2374423908035714
1238,20080N2,21.0119,21.4722,1069.83,0.598471,0.7132,0.0,0.0,296,0.8761326141964286
1239,20090N2,15.36517,15.68723,1303.59,0.631722,0.6744,0.0,0.0,111,2.7622956046428575
1240,20090N2,15.36517,15.68723,1303.59,0.631722,0.6744,0.0,0.0,231,1.0939538813392857
1241,20090N2,15.36517,15.68723,1303.59,0.631722,0.6744,0.0,0.0,296,0.7521795833928572
1242,20091N2,14.5833,15.03616,1268.92,0.684052,0.6594,0.0,0.0,111,2.553111742053572
1243,20091N2,14.5833,15.03616,1268.92,0.684052,0.6594,0.0,0.0,231,1.0141567692857143
1244,20091N2,14.5833,15.03616,1268.92,0.684052,0.6594,0.0,0.0,296,0.7015539500000001
1245,20110N3,23.30385,28.33414,840.476,0.102727,0.9496,0.0,0.0,111,19.220139610714288
1246,20110N3,23.30385,28.33414,840.476,0.102727,0.9496,0.0,0.0,231,7.943139841785714
1247,20110N3,23.30385,28.33414,840.476,0.102727,0.9496,0.0,0.0,296,6.027442356517858
1248,20113N3,21.36217,27.08752,917.077,0.111027,0.943,0.0,0.0,111,17.72354739642857
1249,20113N3,21.36217,27.08752,917.077,0.111027,0.943,0.0,0.0,231,7.3059072176785715
1250,20113N3,21.36217,27.08752,917.077,0.111027,0.943,0.0,0.0,296,5.568496719910714
1251,20116N3,20.88499,26.76207,957.779,0.118021,0.9378,0.0,0.0,111,16.755803883035714
1252,20116N3,20.88499,26.76207,957.779,0.118021,0.9378,0.0,0.0,231,6.878553124553571
1253,20116N3,20.88499,26.76207,957.779,0.118021,0.9378,0.0,0.0,296,5.218877596160715
1254,20120N2,6.59214,8.16711,1300.85,0.847623,0.5538,0.0,0.0,111,1.403180249375
1255,20120N2,6.59214,8.16711,1300.85,0.847623,0.5538,0.0,0.0,231,0.7518302151785715
1256,20120N2,6.59214,8.16711,1300.85,0.847623,0.5538,0.0,0.0,296,0.4898203369642858
1257,20121N3,9.26631,9.45899,1250.07,0.939067,0.5082,0.0,0.0,111,1.24217551875
1258,20121N3,9.26631,9.45899,1250.07,0.939067,0.5082,0.0,0.0,231,0.7599643277678573
1259,20121N3,9.26631,9.45899,1250.07,0.939067,0.5082,0.0,0.0,296,0.49885699544642853
1260,20130N2,23.69418,23.99907,1076.32,0.565603,0.7734,0.0,0.0,111,3.2179004532142854
1261,20130N2,23.69418,23.99907,1076.32,0.565603,0.7734,0.0,0.0,231,1.24042601875
1262,20130N2,23.69418,23.99907,1076.32,0.565603,0.7734,0.0,0.0,296,0.9019412228571428
1263,20140N2,8.90453,9.35808,1320.71,0.819057,0.5912,0.0,0.0,111,1.8331369891071432
1264,20140N2,8.90453,9.35808,1320.71,0.819057,0.5912,0.0,0.0,231,0.7430842144642857
1265,20140N2,8.90453,9.35808,1320.71,0.819057,0.5912,0.0,0.0,296,0.4894239401785715
1266,20141N2,9.06032,9.77874,1282.36,0.81013,0.5814,0.0,0.0,111,1.780720823839286
1267,20141N2,9.06032,9.77874,1282.36,0.81013,0.5814,0.0,0.0,231,0.72407585
1268,20141N2,9.06032,9.77874,1282.36,0.81013,0.5814,0.0,0.0,296,0.4767133859821429
1269,20142N2,9.45147,9.97004,1388.39,0.772312,0.5982,0.0,0.0,111,2.1007883242857144
1270,20142N2,9.45147,9.97004,1388.39,0.772312,0.5982,0.0,0.0,231,0.8631160991071428
1271,20142N2,9.45147,9.97004,1388.39,0.772312,0.5982,0.0,0.0,296,0.5693278709821429
1272,20150N2,20.22853,20.51606,1340.65,0.570294,0.708,0.0,0.0,111,2.860859458928571
1273,20150N2,20.22853,20.51606,1340.65,0.570294,0.708,0.0,0.0,231,1.1576443432142858
1274,20150N2,20.22853,20.51606,1340.65,0.570294,0.708,0.0,0.0,296,0.823482369375
1275,20151N2,17.82287,18.08436,1323.77,0.612017,0.7012,0.0,0.0,111,2.7815740169642855
1276,20151N2,17.82287,18.08436,1323.77,0.612017,0.7012,0.0,0.0,231,1.1698291943749999
1277,20151N2,17.82287,18.08436,1323.77,0.612017,0.7012,0.0,0.0,296,0.8168768746428573
1278,20152N2,20.00602,20.25626,1344.16,0.591504,0.7052,0.0,0.0,111,2.751184330178571
1279,20152N2,20.00602,20.25626,1344.16,0.591504,0.7052,0.0,0.0,231,1.095725162232143
1280,20152N2,20.00602,20.25626,1344.16,0.591504,0.7052,0.0,0.0,296,0.7723531007142858
1281,20153N2,17.12058,17.66792,1320.43,0.656863,0.6848,0.0,0.0,111,2.5126546321428576
1282,20153N2,17.12058,17.66792,1320.43,0.656863,0.6848,0.0,0.0,231,1.0661085494642857
1283,20153N2,17.12058,17.66792,1320.43,0.656863,0.6848,0.0,0.0,296,0.7358464624107144
1284,20160N2,25.07304,25.55166,1071.22,0.524385,0.7434,0.0,0.0,111,3.0363944322321426
1285,20160N2,25.07304,25.55166,1071.22,0.524385,0.7434,0.0,0.0,231,1.1725142841071428
1286,20160N2,25.07304,25.55166,1071.22,0.524385,0.7434,0.0,0.0,296,0.8431714045535715
1287,20161N2,23.10256,23.41955,1041.04,0.631882,0.677,0.0,0.0,111,2.1767181404464284
1288,20161N2,23.10256,23.41955,1041.04,0.631882,0.677,0.0,0.0,231,0.8194605186607142
1289,20161N2,23.10256,23.41955,1041.04,0.631882,0.677,0.0,0.0,296,0.5764333411607143
1290,20162N2,23.14027,23.38856,1021.74,0.631381,0.6778,0.0,0.0,111,2.148187418303572
1291,20162N2,23.14027,23.38856,1021.74,0.631381,0.6778,0.0,0.0,231,0.8010943781250001
1292,20162N2,23.14027,23.38856,1021.74,0.631381,0.6778,0.0,0.0,296,0.5668212471428571
1293,20164N2,22.01268,23.22818,1110.66,0.498963,0.748,0.0,0.0,111,3.4003140642857144
1294,20164N2,22.01268,23.22818,1110.66,0.498963,0.748,0.0,0.0,231,1.331598827857143
1295,20164N2,22.01268,23.22818,1110.66,0.498963,0.748,0.0,0.0,296,0.9547894510714285
1296,20165N2,23.02618,23.25653,1093.32,0.438053,0.779,0.0,0.0,111,4.207406326785715
1297,20165N2,23.02618,23.25653,1093.32,0.438053,0.779,0.0,0.0,231,1.6403091692857146
1298,20165N2,23.02618,23.25653,1093.32,0.438053,0.779,0.0,0.0,296,1.18038405625
1299,20166N2,23.26877,24.05069,1086.61,0.507323,0.7478,0.0,0.0,111,3.341368948303572
1300,20166N2,23.26877,24.05069,1086.61,0.507323,0.7478,0.0,0.0,231,1.297619804107143
1301,20166N2,23.26877,24.05069,1086.61,0.507323,0.7478,0.0,0.0,296,0.9272900624107144
1302,20167N2,22.99116,23.28895,1032.48,0.569353,0.7088,0.0,0.0,111,2.6662830529464285
1303,20167N2,22.99116,23.28895,1032.48,0.569353,0.7088,0.0,0.0,231,1.008661865
1304,20167N2,22.99116,23.28895,1032.48,0.569353,0.7088,0.0,0.0,296,0.724870994375
1305,20168N2,22.95345,23.17673,1048.87,0.639122,0.677,0.0,0.0,111,2.123537827857143
1306,20168N2,22.95345,23.17673,1048.87,0.639122,0.677,0.0,0.0,231,0.7961258758928572
1307,20168N2,22.95345,23.17673,1048.87,0.639122,0.677,0.0,0.0,296,0.5727953483035715
1308,20169N2,22.96511,23.22902,1038.38,0.572732,0.714,0.0,0.0,111,2.6230980471428578
1309,20169N2,22.96511,23.22902,1038.38,0.572732,0.714,0.0,0.0,231,1.0097546733928573
1310,20169N2,22.96511,23.22902,1038.38,0.572732,0.714,0.0,0.0,296,0.7121742255357144
1311,2016aN2,20.77157,21.46285,1109.96,0.51835,0.7376,0.0,0.0,111,3.2608973328571436
1312,2016aN2,20.77157,21.46285,1109.96,0.51835,0.7376,0.0,0.0,231,1.275277424464286
1313,2016aN2,20.77157,21.46285,1109.96,0.51835,0.7376,0.0,0.0,296,0.9129686367857143
1314,2016bN2,27.9177,28.17859,989.193,0.401406,0.7956,0.0,0.0,111,4.5693900590178576
1315,2016bN2,27.9177,28.17859,989.193,0.401406,0.7956,0.0,0.0,231,1.7857481075892858
1316,2016bN2,27.9177,28.17859,989.193,0.401406,0.7956,0.0,0.0,296,1.2947897691964287
1317,20170N2,15.7228,16.28767,1288.05,0.617743,0.7002,0.0,0.0,111,3.0042781441964292
1318,20170N2,15.7228,16.28767,1288.05,0.617743,0.7002,0.0,0.0,231,1.2065343389285714
1319,20170N2,15.7228,16.28767,1288.05,0.617743,0.7002,0.0,0.0,296,0.8223443204464286
1320,20172N2,9.54835,10.51587,1333.68,0.775313,0.6258,0.0,0.0,111,1.973198188125
1321,20172N2,9.54835,10.51587,1333.68,0.775313,0.6258,0.0,0.0,231,0.7951139901785714
1322,20172N2,9.54835,10.51587,1333.68,0.775313,0.6258,0.0,0.0,296,0.5252393620535715
1323,20180N2,18.37475,18.8685,1175.26,0.558898,0.7248,0.0,0.0,111,3.1883650179464285
1324,20180N2,18.37475,18.8685,1175.26,0.558898,0.7248,0.0,0.0,231,1.2052369677678572
1325,20180N2,18.37475,18.8685,1175.26,0.558898,0.7248,0.0,0.0,296,0.8478594779464286
1326,20181N2,18.21624,18.58453,1183.52,0.583157,0.7228,0.0,0.0,111,2.978855944642857
1327,20181N2,18.21624,18.58453,1183.52,0.583157,0.7228,0.0,0.0,231,1.1082501828571427
1328,20181N2,18.21624,18.58453,1183.52,0.583157,0.7228,0.0,0.0,296,0.7796868001785715
1329,20182N2,18.90684,19.43765,1165.8,0.54192,0.7212,0.0,0.0,111,3.329245617321428
1330,20182N2,18.90684,19.43765,1165.8,0.54192,0.7212,0.0,0.0,231,1.23839981375
1331,20182N2,18.90684,19.43765,1165.8,0.54192,0.7212,0.0,0.0,296,0.8845635734821429
1332,20190N2,23.794,24.0517,1064.95,0.423158,0.7884,0.0,0.0,111,4.5364241651785715
1333,20190N2,23.794,24.0517,1064.95,0.423158,0.7884,0.0,0.0,231,1.7379324097321427
1334,20190N2,23.794,24.0517,1064.95,0.423158,0.7884,0.0,0.0,296,1.2527541366964288
1335,20191N2,30.21251,30.37948,923.693,0.377262,0.8122,0.0,0.0,111,5.071723367500001
1336,20191N2,30.21251,30.37948,923.693,0.377262,0.8122,0.0,0.0,231,1.9767314524107142
1337,20191N2,30.21251,30.37948,923.693,0.377262,0.8122,0.0,0.0,296,1.4634456880357143
1338,20201N2,16.54998,16.79344,1214.01,0.600893,0.6872,0.0,0.0,111,2.901398127946429
1339,20201N2,16.54998,16.79344,1214.01,0.600893,0.6872,0.0,0.0,231,1.1618078325000003
1340,20201N2,16.54998,16.79344,1214.01,0.600893,0.6872,0.0,0.0,296,0.8116039817857144
1341,20202N2,28.39031,28.74787,961.808,0.394082,0.792,0.0,0.0,111,4.710419684553572
1342,20202N2,28.39031,28.74787,961.808,0.394082,0.792,0.0,0.0,231,1.8433446635714286
1343,20202N2,28.39031,28.74787,961.808,0.394082,0.792,0.0,0.0,296,1.3361701425
1344,20203N2,32.5236,32.95889,1066.59,0.467079,0.7424,0.0,0.0,111,3.8436342692857144
1345,20203N2,32.5236,32.95889,1066.59,0.467079,0.7424,0.0,0.0,231,1.5592468825892858
1346,20203N2,32.5236,32.95889,1066.59,0.467079,0.7424,0.0,0.0,296,1.0961504379464286
1347,20210N2,15.76019,16.19017,1343.45,0.486203,0.7554,0.0,0.0,111,4.036481398839285
1348,20210N2,15.76019,16.19017,1343.45,0.486203,0.7554,0.0,0.0,231,1.5367016090178576
1349,20210N2,15.76019,16.19017,1343.45,0.486203,0.7554,0.0,0.0,296,1.0681404189285715
1350,20211N2,20.37253,20.90007,1204.87,0.412557,0.7766,0.0,0.0,111,4.794636520892857
1351,20211N2,20.37253,20.90007,1204.87,0.412557,0.7766,0.0,0.0,231,1.8362949724107145
1352,20211N2,20.37253,20.90007,1204.87,0.412557,0.7766,0.0,0.0,296,1.2841237950000002
1353,20220N2,16.41854,16.79371,1267.58,0.539296,0.7352,0.0,0.0,111,3.4288838552678573
1354,20220N2,16.41854,16.79371,1267.58,0.539296,0.7352,0.0,0.0,231,1.3280107655357143
1355,20220N2,16.41854,16.79371,1267.58,0.539296,0.7352,0.0,0.0,296,0.9342006288392858
1356,20250N2,32.60807,32.80324,919.047,0.320416,0.8262,0.0,0.0,111,5.800335529464286
1357,20250N2,32.60807,32.80324,919.047,0.320416,0.8262,0.0,0.0,231,2.301956848035714
1358,20250N2,32.60807,32.80324,919.047,0.320416,0.8262,0.0,0.0,296,1.6770560208035716
1359,20260N3,11.71874,11.9102,955.865,0.9442,0.481,0.0,0.0,111,1.1373820983928573
1360,20260N3,11.71874,11.9102,955.865,0.9442,0.481,0.0,0.0,231,0.482724851875
1361,20260N3,11.71874,11.9102,955.865,0.9442,0.481,0.0,0.0,296,0.3187427503571429
1362,20261N3,16.14796,16.30386,1000.43,0.779671,0.5738,0.0,0.0,111,1.803613050446429
1363,20261N3,16.14796,16.30386,1000.43,0.779671,0.5738,0.0,0.0,231,0.6930181935714287
1364,20261N3,16.14796,16.30386,1000.43,0.779671,0.5738,0.0,0.0,296,0.4854254940178572
1365,20280N2,15.25916,15.76505,1234.89,0.620781,0.6884,0.0,0.0,111,2.775733747232143
1366,20280N2,15.25916,15.76505,1234.89,0.620781,0.6884,0.0,0.0,231,1.021340819464286
1367,20280N2,15.25916,15.76505,1234.89,0.620781,0.6884,0.0,0.0,296,0.699952828125
1368,20281N2,21.91682,22.52009,1134.73,0.47916,0.7552,0.0,0.0,111,3.8719581550892865
